goodreads_book_id,title,authors,average_rating,ratings_count,Fantasy,art,biography,business,christian,classics,comics,cookbooks,crime,history,horror,manga,memoir,music,mystery,paranormal,philosophy,poetry,psychology,religion,romance,science,spirituality,sports,suspense,thriller,travel
8105569,Oogy,Larry Levin,4.04,10273,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8110748,,"Meca Tanaka, 田中メカ",4.23,11232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8112318,The Candymakers,Wendy Mass,4.31,15780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8113344,Mortal Coil,Derek Landy,4.48,10972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8113940,Witches of East End,Melissa de la Cruz,3.51,13806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8130839,,Andrea Cremer,eng,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8135807,Rock Me,Cherrie Lynn,4.09,43448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8138071,Pale Demon,Kim Harrison,4.45,35141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8139321,Leaving,Karen Kingsbury,4.22,13616,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8142508,Her Daughter's Dream,Francine Rivers,4.34,10703,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8150317,Deeper Than Midnight,Lara Adrian,4.29,16679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8152697,Wishin' and Hopin',Wally Lamb,3.52,10966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8158992,MacRieve,Kresley Cole,4.3,17488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8163161,"Ouran High School Host Club, Vol. 15",Bisco Hatori,4.54,10743,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8163722,Earth,"Jon Stewart, Rory Albanese, Kevin Bleyer, Rich Bloomquist, Steve Bodow, Tim Carvell, Wyatt Cenac, Hallie Haglund, J.R. Havlan, David Javerbaum, Elliott Kalan, Josh Lieb, Sam Means, Jo Miller, John Oliver, Daniel Radosh, Jason Ross",3.91,23240,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8167094,The Hidden Reality,Brian Greene,4.05,12080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8171378,The Warmth of Other Suns,Isabel Wilkerson,4.31,31308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8196732,Sister,Rosamund Lupton,3.77,35893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8204005,Love Unscripted,Tina Reber,4.04,59261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8205669,Wicked Appetite,Janet Evanovich,3.77,38918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8229399,Big Nate Strikes Again,Lincoln Peirce,4.23,20480,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8230409,"Kamisama Kiss, Vol. 1","Julietta Suzuki, Tomo Kimura",4.38,20569,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8235178,Across the Universe,Beth Revis,3.78,94176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8239301,,"Radwa Ashour, رضوى عاشور",4.32,13931,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8242117,I Remember Nothing,Nora Ephron,3.73,13875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8253920,Towers of Midnight,"Robert Jordan, Brandon Sanderson",4.42,91383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8255917,Washington,Ron Chernow,4.09,28598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8257435,Hector and the Search for Happiness,"François Lelord, Lorenza García",3.47,8084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8269450,Darkest Powers Trilogy,Kelley Armstrong,4.47,14473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8274537,Tales from a Not,Rachel Renée Russell,4.28,26210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8281069,The Unofficial Harry Potter Cookbook,Dinah Bucholz,4.1,10643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8286216,Gideon's Sword,"Douglas Preston, Lincoln Child",3.58,11227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8288246,Red Glove,Holly Black,3.98,16108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8293938,Moon Over Manifest,Clare Vanderpool,4.02,23298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8296140,Clara and Mr. Tiffany,Susan Vreeland,3.71,23459,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8306745,A World Without Heroes,Brandon Mull,4.07,27160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8315872,Treachery in Death,"J.D. Robb, Nora Roberts",4.43,17289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8318666,The Land of Painted Caves,Jean M. Auel,3.24,19300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8320534,Raymond E. Feist's Magician Master,"Bryan J.L. Glass, Tim Seeley, Hugo Petrus, Raymond E. Feist",4.43,18430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8341567,The Perfect Play,Jaci Burton,3.93,31260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8343444,Daun Yang Jatuh Tak Pernah Membenci Angin,Tere Liye,3.97,9974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8346300,Harry Potter,"Andrew Williamson, Andrew Williamson",4.55,22847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8354134,The Running Dream,Wendelin Van Draanen,4.3,17061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8356487,Heartless,Gail Carriger,4.07,22670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8357992,Worth Dying For,Lee Child,4.2,47296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8366402,The Tiger's Wife,Téa Obreht,3.37,66104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8369681,Prom and Prejudice,Elizabeth Eulberg,3.82,16286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8379374,Backstage Pass,Olivia Cunning,4.05,50044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8389671,The Red Garden,Alice Hoffman,3.69,13236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8407173,Jasper Jones,Craig Silvey,4.06,12680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8411749,The Rogue,Trudi Canavan,4.02,9739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8419428,A Lot like Love,Julie James,4.09,23883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8428064,Demonglass,Rachel Hawkins,4.13,74589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8428069,The Lying Game,Sara Shepard,3.96,32296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8428195,Entwined,Heather Dixon,3.87,28950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8429687,Deadline,Mira Grant,4.1,18636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8435445,Scorpia Rising,Anthony Horowitz,4.29,23268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8437379,Call Me Irresistible,Susan Elizabeth Phillips,4.07,15449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8437667,Live Wire,Harlan Coben,4.07,28849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8437913,Tick Tock,"James Patterson, Michael Ledwidge",4.03,17189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8447255,The Crippled God,Steven Erikson,4.44,14472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8449698,When Beauty Tamed the Beast,Eloisa James,4.06,16245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8456124,Bloodlust,"L.J. Smith, Kevin Williamson, Julie Plec",4.05,11333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8458018,The Warlock,Michael Scott,4.17,41271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8459594,"Blood, Bones, and Butter",Gabrielle Hamilton,3.71,24531,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8462184,"The Morganville Vampires, Volume 3",Rachel Caine,4.39,13849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8471815,You Don't Have to Say You Love Me,Sarra Manning,3.97,12898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8475505,Rebel Belle,Rachel Hawkins,3.88,30506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477057,Daytripper,"Fábio Moon, Gabriel Bá, Craig Thompson, Dave Stewart, Sean Konot",4.31,17679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8483233,The Pioneer Woman,Ree Drummond,3.81,14976,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8487363,My Soul to Steal,Rachel Vincent,4.13,14593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8490112,Daughter of Smoke,Laini Taylor,4.04,198283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8492319,Lover Unleashed,J.R. Ward,4.28,66871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8492768,Left Neglected,Lisa Genova,3.95,52095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8492825,Where She Went,Gayle Forman,4.06,193141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8492856,What Happened to Goodbye,Sarah Dessen,3.97,69636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8492907,Physics of the Future,Michio Kaku,3.98,10159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8517008,A Red Herring Without Mustard,Alan Bradley,4.07,26160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8519822,The Enchantress,Michael Scott,4.24,30171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8520362,The Grand Design,"Stephen Hawking, Leonard Mlodinow",4,42687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8520610,Quiet,Susan Cain,4.04,202135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8525590,Wither,Lauren DeStefano,3.81,84776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8526694,Open City,Teju Cole,3.5,9132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8533018,The Scottish Prisoner,Diana Gabaldon,4.19,17459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8534799,Dreams of a Dark Warrior,Kresley Cole,4.39,28315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8534899,Forsaken,Jana Oliver,4,13585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8535273,The Dark and Hollow Places,Carrie Ryan,4.03,19282,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8537327,Inside Out,Thanhha Lai,4.09,22972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8539798,"Blue exorcist, Tome 2",Kazue Kato,4.48,8972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8542839,Fire Burn and Cauldron Bubble,H.P. Mallory,3.85,10228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8546358,The Peach Keeper,Sarah Addison Allen,3.84,45468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8554005,Sing You Home,Jodi Picoult,3.76,62494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8559047,Magic Slays,Ilona Andrews,4.43,44588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8563789,Where Things Come Back,John Corey Whaley,3.81,14852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8564644,Little Princes,Conor Grennan,4.25,14765,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8565083,Cinderella Ate My Daughter,Peggy Orenstein,3.65,11279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8570787,Drop Dead Healthy,A.J. Jacobs,3.75,10831,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8573020,The Weird Sisters,Eleanor Brown,3.36,35752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8573642,Incarnate,Jodi Meadows,3.73,19034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8574333,Please Look After Mom,"Kyung-Sook Shin, 신경숙, Chi-Young Kim",3.76,12130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8579016,The Power,Rhonda Byrne,4.09,16917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8581936,Supernaturally,Kiersten White,3.92,32807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8584686,Swamplandia,Karen Russell,3.21,38955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8584913,The Dressmaker of Khair Khana,Gayle Tzemach Lemmon,3.69,10365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8592946,One Thousand Gifts,Ann Voskamp,4.03,33960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8598554,The Omen Machine,Terry Goodkind,3.66,13301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8619814,The Emerald Atlas,John  Stephens,3.92,15057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8621462,A Monster Calls,"Patrick Ness, Jim Kay, Siobhan Dowd",4.36,104579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8635145,Embrace,Jessica Shirvington,4.01,19343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8643220,Vampire Academy,"Richelle Mead, Emma Vieceli, Leigh Dragoon",4.11,13445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8643407,Hard Magic,Larry Correia,4.13,10808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8649656,The Fry Chronicles,Stephen Fry,3.87,14037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8652190,Awakened,"P.C. Cast, Kristin Cast",4.02,101234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8659601,The Power of Six,Pittacus Lore,4.17,97938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8662836,Chain Reaction,Simone Elkeles,4.12,47773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8664353,Unbroken,Laura Hillenbrand,4.4,487775,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8664368,The Finkler Question,Howard Jacobson,2.76,9627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8667848,A Discovery of Witches,Deborah Harkness,3.99,226622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8677937,Invincible,Sherrilyn Kenyon,4.27,19887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8680278,We'll Always Have Summer,Jenny Han,4.17,68112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8682579,I'll Walk Alone,Mary Higgins Clark,3.78,9794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8683812,The Paris Wife,Paula McLain,3.79,191850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8685612,The Iron Queen,Julie Kagawa,4.24,82373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8686068,The Devotion of Suspect X,"Keigo Higashino, Alexander O. Smith",4.05,12336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8689913,Madame Tussaud,Michelle Moran,3.94,15127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8694522,The Witch's Daughter,Paula Brackston,3.54,17694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8701129,Love You More,Lisa Gardner,4.15,27629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8701960,The Information,James Gleick,3.98,9874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8702806,Eve,Iris Johansen,4.08,11020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8705784,Born at Midnight,C.C. Hunter,4.13,68084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8706185,Among Others,Jo Walton,3.68,14761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8709523,The Golden Lily,Richelle Mead,4.36,86929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8709524,Silver Shadows,Richelle Mead,4.37,38152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8709526,The Indigo Spell,Richelle Mead,4.41,73056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8709527,Bloodlines,Richelle Mead,4.22,140599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8709528,The Ruby Circle,Richelle Mead,4.22,29260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8710484,La Carte et le territoire,Michel Houellebecq,3.93,5631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8712343,Kiss of Snow,Nalini Singh,4.47,18759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8718952,Vampire Academy Box Set,Richelle Mead,4.57,33015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8720415,Miles to Go,Richard Paul Evans,4.27,9654,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8720917,You Against Me,Jenny Downham,3.7,15118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8724779,Marked,"P.C. Cast, Kristin Cast",4.43,20578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8726744,The Twilight Saga Complete Collection,Stephenie Meyer,4.31,56827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8727466,Why We Get Fat,Gary Taubes,4.04,11569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8752885,The Dragon's Path,Daniel Abraham,3.78,13508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8755555,The Troubled Man,"Henning Mankell, Laurie Thompson",3.98,9252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8755776,City of Lost Souls,Cassandra Clare,4.3,300553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8755785,City of Heavenly Fire,Cassandra Clare,4.48,177796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8765012,Mystery,Jonathan Kellerman,3.87,9396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8765461,Choosing to SEE,"Mary Beth Chapman, Steven Curtis Chapman",4.3,11110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8785374,Snuff,Terry Pratchett,4.15,30570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8788554,First Grave on the Right,Darynda Jones,4.07,50689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8793878,The Keeping,Nicky Charles,4.18,12852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8803932,If I Die,Rachel Vincent,4.32,14153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8805443,The Sentry,Robert Crais,4.2,14248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8811134,Fear,Michael  Grant,4.25,33178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8811139,Light,Michael  Grant,4.4,23730,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8835897,Defiance,"Lili St. Crow, Lilith Saintcrow",4.19,18321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8843801,Eternal Rider,Larissa Ione,4.21,18214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8855321,Leviathan Wakes,James S.A. Corey,4.2,68416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8857310,Unfamiliar Fishes,Sarah Vowell,3.6,10389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8879121,Zita the Spacegirl,Ben Hatke,4.04,10832,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8909152,Attachments,Rainbow Rowell,3.95,105414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
